Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
430,24,46,24. I Don't Want to Miss a Thing,16. Bleeding Love,8. Yellow,17. The Scientist,46. Last Request,41. La Tortura (feat. Alejandro Sanz),29. As Long as You Love Me,15. Wherever You Will Go,12. My Love (feat. T.I.)
431,19,46,20. I Will Always Love You,7. Do You Know? (The Ping Pong Song),39. Everlong,17. The Scientist,19. Butterfly,24. I Don't Want to Miss a Thing,21. The Power of Love,11. Summer Love,46. Last Request
432,24,36,26. I Want It That Way,18. Beautiful Soul,11. Summer Love,36. Aicha,17. The Scientist,5. The Man Who Can't Be Moved,15. Wherever You Will Go,24. I Don't Want to Miss a Thing,29. As Long as You Love Me
433,42,47,15. Wherever You Will Go,46. Last Request,42. When You Came into My Life,47. Harder To Breathe,9. Umbrella,2. Stickwitu,44. A Dios Le Pido,5. The Man Who Can't Be Moved,12. My Love (feat. T.I.)
434,13,45,45. ...Baby One More Time,21. The Power of Love,26. I Want It That Way,7. Do You Know? (The Ping Pong Song),13. Bubbly,10. With You,15. Wherever You Will Go,11. Summer Love,44. A Dios Le Pido
435,19,41,38. The Way I Are,35. These Words,18. Beautiful Soul,3. Tattoo,8. Yellow,19. Butterfly,23. Iris,7. Do You Know? (The Ping Pong Song),41. La Tortura (feat. Alejandro Sanz)
436,34,47,30. Truly Madly Deeply,9. Umbrella,34. Meet Me Halfway,47. Harder To Breathe,7. Do You Know? (The Ping Pong Song),17. The Scientist,11. Summer Love,45. ...Baby One More Time,38. The Way I Are
437,19,48,21. The Power of Love,8. Yellow,40. November Rain,31. Fantasy,17. The Scientist,16. Bleeding Love,48. Bad Romance,19. Butterfly,12. My Love (feat. T.I.)
438,27,49,49. The Sweet Escape,26. I Want It That Way,46. Last Request,21. The Power of Love,27. Angels,11. Summer Love,8. Yellow,28. Take My Breath Away,45. ...Baby One More Time
439,18,49,49. The Sweet Escape,41. La Tortura (feat. Alejandro Sanz),30. Truly Madly Deeply,42. When You Came into My Life,10. With You,27. Angels,7. Do You Know? (The Ping Pong Song),18. Beautiful Soul,6. Hero
440,20,48,9. Umbrella,4. I'm Yours,48. Bad Romance,2. Stickwitu,20. I Will Always Love You,7. Do You Know? (The Ping Pong Song),30. Truly Madly Deeply,32. You're Still The One,16. Bleeding Love
441,23,42,38. The Way I Are,23. Iris,17. The Scientist,5. The Man Who Can't Be Moved,11. Summer Love,32. You're Still The One,35. These Words,18. Beautiful Soul,42. When You Came into My Life
442,10,42,19. Butterfly,2. Stickwitu,5. The Man Who Can't Be Moved,8. Yellow,10. With You,42. When You Came into My Life,16. Bleeding Love,7. Do You Know? (The Ping Pong Song),23. Iris
443,31,47,47. Harder To Breathe,14. Forever,1. Halo,32. You're Still The One,13. Bubbly,21. The Power of Love,3. Tattoo,33. Kiss Me,31. Fantasy
444,25,45,33. Kiss Me,7. Do You Know? (The Ping Pong Song),24. I Don't Want to Miss a Thing,28. Take My Breath Away,22. I Want to Know What Love Is,25. Kiss from a Rose,45. ...Baby One More Time,39. Everlong,11. Summer Love
445,17,49,1. Halo,5. The Man Who Can't Be Moved,21. The Power of Love,49. The Sweet Escape,12. My Love (feat. T.I.),4. I'm Yours,29. As Long as You Love Me,17. The Scientist,48. Bad Romance
446,24,46,12. My Love (feat. T.I.),46. Last Request,10. With You,24. I Don't Want to Miss a Thing,4. I'm Yours,8. Yellow,33. Kiss Me,1. Halo,30. Truly Madly Deeply
447,32,48,36. Aicha,24. I Don't Want to Miss a Thing,20. I Will Always Love You,25. Kiss from a Rose,38. The Way I Are,48. Bad Romance,13. Bubbly,32. You're Still The One,30. Truly Madly Deeply
448,30,39,23. Iris,37. Love Don't Cost a Thing,9. Umbrella,30. Truly Madly Deeply,13. Bubbly,6. Hero,3. Tattoo,12. My Love (feat. T.I.),39. Everlong
449,19,49,47. Harder To Breathe,49. The Sweet Escape,14. Forever,12. My Love (feat. T.I.),25. Kiss from a Rose,8. Yellow,7. Do You Know? (The Ping Pong Song),33. Kiss Me,19. Butterfly
450,23,45,6. Hero,23. Iris,28. Take My Breath Away,35. These Words,14. Forever,45. ...Baby One More Time,39. Everlong,20. I Will Always Love You,38. The Way I Are
451,10,30,10. With You,9. Umbrella,24. I Don't Want to Miss a Thing,2. Stickwitu,26. I Want It That Way,27. Angels,7. Do You Know? (The Ping Pong Song),30. Truly Madly Deeply,8. Yellow
452,34,49,9. Umbrella,41. La Tortura (feat. Alejandro Sanz),18. Beautiful Soul,45. ...Baby One More Time,20. I Will Always Love You,34. Meet Me Halfway,13. Bubbly,49. The Sweet Escape,1. Halo
453,37,48,5. The Man Who Can't Be Moved,8. Yellow,37. Love Don't Cost a Thing,42. When You Came into My Life,16. Bleeding Love,2. Stickwitu,32. You're Still The One,48. Bad Romance,43. Girlfriend
454,16,42,42. When You Came into My Life,15. Wherever You Will Go,35. These Words,31. Fantasy,16. Bleeding Love,41. La Tortura (feat. Alejandro Sanz),37. Love Don't Cost a Thing,10. With You,14. Forever
455,25,44,12. My Love (feat. T.I.),11. Summer Love,44. A Dios Le Pido,25. Kiss from a Rose,33. Kiss Me,29. As Long as You Love Me,19. Butterfly,40. November Rain,27. Angels
456,17,47,41. La Tortura (feat. Alejandro Sanz),44. A Dios Le Pido,5. The Man Who Can't Be Moved,2. Stickwitu,47. Harder To Breathe,46. Last Request,17. The Scientist,16. Bleeding Love,13. Bubbly
457,14,48,47. Harder To Breathe,48. Bad Romance,12. My Love (feat. T.I.),2. Stickwitu,4. I'm Yours,14. Forever,33. Kiss Me,3. Tattoo,40. November Rain
458,23,49,34. Meet Me Halfway,38. The Way I Are,49. The Sweet Escape,15. Wherever You Will Go,39. Everlong,29. As Long as You Love Me,23. Iris,9. Umbrella,1. Halo
459,28,49,12. My Love (feat. T.I.),21. The Power of Love,32. You're Still The One,49. The Sweet Escape,24. I Don't Want to Miss a Thing,8. Yellow,6. Hero,28. Take My Breath Away,42. When You Came into My Life
460,20,32,26. I Want It That Way,22. I Want to Know What Love Is,32. You're Still The One,25. Kiss from a Rose,12. My Love (feat. T.I.),27. Angels,3. Tattoo,7. Do You Know? (The Ping Pong Song),20. I Will Always Love You
461,20,48,20. I Will Always Love You,39. Everlong,25. Kiss from a Rose,11. Summer Love,30. Truly Madly Deeply,21. The Power of Love,3. Tattoo,28. Take My Breath Away,48. Bad Romance
462,21,43,17. The Scientist,43. Girlfriend,41. La Tortura (feat. Alejandro Sanz),21. The Power of Love,20. I Will Always Love You,23. Iris,12. My Love (feat. T.I.),34. Meet Me Halfway,39. Everlong
463,19,47,19. Butterfly,22. I Want to Know What Love Is,5. The Man Who Can't Be Moved,8. Yellow,46. Last Request,1. Halo,11. Summer Love,47. Harder To Breathe,40. November Rain
464,22,47,39. Everlong,22. I Want to Know What Love Is,47. Harder To Breathe,41. La Tortura (feat. Alejandro Sanz),8. Yellow,27. Angels,23. Iris,9. Umbrella,2. Stickwitu
465,27,49,37. Love Don't Cost a Thing,15. Wherever You Will Go,41. La Tortura (feat. Alejandro Sanz),49. The Sweet Escape,9. Umbrella,7. Do You Know? (The Ping Pong Song),40. November Rain,27. Angels,36. Aicha
466,29,49,29. As Long as You Love Me,26. I Want It That Way,21. The Power of Love,32. You're Still The One,38. The Way I Are,14. Forever,23. Iris,31. Fantasy,49. The Sweet Escape
467,32,47,27. Angels,24. I Don't Want to Miss a Thing,32. You're Still The One,41. La Tortura (feat. Alejandro Sanz),36. Aicha,9. Umbrella,38. The Way I Are,3. Tattoo,47. Harder To Breathe
468,29,45,43. Girlfriend,41. La Tortura (feat. Alejandro Sanz),36. Aicha,45. ...Baby One More Time,27. Angels,17. The Scientist,9. Umbrella,2. Stickwitu,29. As Long as You Love Me
469,19,44,18. Beautiful Soul,21. The Power of Love,5. The Man Who Can't Be Moved,44. A Dios Le Pido,27. Angels,19. Butterfly,34. Meet Me Halfway,16. Bleeding Love,6. Hero
470,21,43,9. Umbrella,6. Hero,21. The Power of Love,7. Do You Know? (The Ping Pong Song),43. Girlfriend,23. Iris,33. Kiss Me,10. With You,29. As Long as You Love Me
471,35,49,43. Girlfriend,15. Wherever You Will Go,49. The Sweet Escape,33. Kiss Me,3. Tattoo,35. These Words,28. Take My Breath Away,40. November Rain,6. Hero
472,18,49,12. My Love (feat. T.I.),16. Bleeding Love,18. Beautiful Soul,34. Meet Me Halfway,31. Fantasy,26. I Want It That Way,49. The Sweet Escape,10. With You,3. Tattoo
473,22,45,30. Truly Madly Deeply,31. Fantasy,9. Umbrella,22. I Want to Know What Love Is,5. The Man Who Can't Be Moved,4. I'm Yours,32. You're Still The One,45. ...Baby One More Time,39. Everlong
474,26,47,18. Beautiful Soul,20. I Will Always Love You,41. La Tortura (feat. Alejandro Sanz),26. I Want It That Way,32. You're Still The One,47. Harder To Breathe,4. I'm Yours,12. My Love (feat. T.I.),45. ...Baby One More Time
475,32,47,33. Kiss Me,4. I'm Yours,38. The Way I Are,47. Harder To Breathe,12. My Love (feat. T.I.),3. Tattoo,19. Butterfly,32. You're Still The One,7. Do You Know? (The Ping Pong Song)
476,19,49,18. Beautiful Soul,19. Butterfly,12. My Love (feat. T.I.),15. Wherever You Will Go,48. Bad Romance,43. Girlfriend,45. ...Baby One More Time,49. The Sweet Escape,33. Kiss Me
477,31,47,44. A Dios Le Pido,47. Harder To Breathe,31. Fantasy,45. ...Baby One More Time,43. Girlfriend,22. I Want to Know What Love Is,35. These Words,37. Love Don't Cost a Thing,25. Kiss from a Rose
478,23,48,30. Truly Madly Deeply,25. Kiss from a Rose,29. As Long as You Love Me,21. The Power of Love,19. Butterfly,23. Iris,48. Bad Romance,35. These Words,12. My Love (feat. T.I.)
479,23,30,17. The Scientist,30. Truly Madly Deeply,22. I Want to Know What Love Is,6. Hero,14. Forever,27. Angels,23. Iris,12. My Love (feat. T.I.),11. Summer Love
480,22,39,39. Everlong,29. As Long as You Love Me,12. My Love (feat. T.I.),20. I Will Always Love You,27. Angels,25. Kiss from a Rose,16. Bleeding Love,3. Tattoo,22. I Want to Know What Love Is
481,24,36,22. I Want to Know What Love Is,33. Kiss Me,36. Aicha,24. I Don't Want to Miss a Thing,6. Hero,26. I Want It That Way,4. I'm Yours,29. As Long as You Love Me,10. With You
482,19,37,34. Meet Me Halfway,5. The Man Who Can't Be Moved,10. With You,14. Forever,37. Love Don't Cost a Thing,6. Hero,20. I Will Always Love You,36. Aicha,19. Butterfly
483,14,48,20. I Will Always Love You,9. Umbrella,40. November Rain,14. Forever,3. Tattoo,12. My Love (feat. T.I.),47. Harder To Breathe,17. The Scientist,48. Bad Romance
484,18,49,8. Yellow,49. The Sweet Escape,40. November Rain,10. With You,31. Fantasy,6. Hero,18. Beautiful Soul,1. Halo,11. Summer Love
485,26,46,25. Kiss from a Rose,26. I Want It That Way,4. I'm Yours,40. November Rain,27. Angels,30. Truly Madly Deeply,10. With You,46. Last Request,38. The Way I Are
486,29,49,28. Take My Breath Away,46. Last Request,48. Bad Romance,49. The Sweet Escape,5. The Man Who Can't Be Moved,6. Hero,19. Butterfly,29. As Long as You Love Me,23. Iris
487,17,45,12. My Love (feat. T.I.),7. Do You Know? (The Ping Pong Song),17. The Scientist,45. ...Baby One More Time,19. Butterfly,9. Umbrella,11. Summer Love,5. The Man Who Can't Be Moved,31. Fantasy
488,27,44,44. A Dios Le Pido,39. Everlong,22. I Want to Know What Love Is,21. The Power of Love,27. Angels,3. Tattoo,37. Love Don't Cost a Thing,32. You're Still The One,38. The Way I Are
489,22,43,10. With You,22. I Want to Know What Love Is,14. Forever,11. Summer Love,37. Love Don't Cost a Thing,30. Truly Madly Deeply,43. Girlfriend,31. Fantasy,35. These Words
490,42,47,24. I Don't Want to Miss a Thing,42. When You Came into My Life,27. Angels,47. Harder To Breathe,22. I Want to Know What Love Is,36. Aicha,8. Yellow,41. La Tortura (feat. Alejandro Sanz),45. ...Baby One More Time
491,22,46,43. Girlfriend,23. Iris,27. Angels,22. I Want to Know What Love Is,9. Umbrella,8. Yellow,24. I Don't Want to Miss a Thing,46. Last Request,39. Everlong
492,33,47,5. The Man Who Can't Be Moved,46. Last Request,47. Harder To Breathe,11. Summer Love,38. The Way I Are,9. Umbrella,33. Kiss Me,24. I Don't Want to Miss a Thing,42. When You Came into My Life
493,17,39,20. I Will Always Love You,6. Hero,39. Everlong,15. Wherever You Will Go,17. The Scientist,2. Stickwitu,30. Truly Madly Deeply,27. Angels,21. The Power of Love
494,26,49,17. The Scientist,24. I Don't Want to Miss a Thing,26. I Want It That Way,32. You're Still The One,20. I Will Always Love You,10. With You,44. A Dios Le Pido,49. The Sweet Escape,15. Wherever You Will Go
495,24,48,35. These Words,28. Take My Breath Away,39. Everlong,25. Kiss from a Rose,45. ...Baby One More Time,48. Bad Romance,13. Bubbly,24. I Don't Want to Miss a Thing,7. Do You Know? (The Ping Pong Song)
496,25,49,3. Tattoo,15. Wherever You Will Go,49. The Sweet Escape,31. Fantasy,25. Kiss from a Rose,43. Girlfriend,21. The Power of Love,7. Do You Know? (The Ping Pong Song),30. Truly Madly Deeply
497,29,45,45. ...Baby One More Time,6. Hero,28. Take My Breath Away,33. Kiss Me,29. As Long as You Love Me,38. The Way I Are,36. Aicha,17. The Scientist,7. Do You Know? (The Ping Pong Song)
498,22,49,1. Halo,39. Everlong,37. Love Don't Cost a Thing,33. Kiss Me,49. The Sweet Escape,34. Meet Me Halfway,6. Hero,22. I Want to Know What Love Is,5. The Man Who Can't Be Moved
499,20,46,2. Stickwitu,12. My Love (feat. T.I.),20. I Will Always Love You,34. Meet Me Halfway,36. Aicha,33. Kiss Me,40. November Rain,46. Last Request,21. The Power of Love
500,23,43,34. Meet Me Halfway,43. Girlfriend,13. Bubbly,26. I Want It That Way,3. Tattoo,42. When You Came into My Life,20. I Will Always Love You,22. I Want to Know What Love Is,23. Iris
