Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
437,13,23,8. High Hopes,19. Limousine,7. Picatura de cerneala,15. Let's Get Loud,1. Ultima noapte de dragoste,23. Acele,6. Lush Life,13. Bad Romance,5. Titi Me Pregunto
438,16,23,2. Ten Seconds to Love,1. Ultima noapte de dragoste,21. Inainte Sa Ne Fi Nascut,4. Fire,16. Dance Again,15. Let's Get Loud,19. Limousine,23. Acele,11. K La Meteo
439,18,23,6. Lush Life,21. Inainte Sa Ne Fi Nascut,9. The Winner Takes It All,12. L'enfer,17. One Day,20. Caliente,18. Crying in the Club,23. Acele,22. Imperfect
440,9,21,21. Inainte Sa Ne Fi Nascut,15. Let's Get Loud,3. Lav Stori,19. Limousine,2. Ten Seconds to Love,9. The Winner Takes It All,5. Titi Me Pregunto,14. Young and Beautiful,8. High Hopes
441,7,22,7. Picatura de cerneala,6. Lush Life,2. Ten Seconds to Love,5. Titi Me Pregunto,14. Young and Beautiful,20. Caliente,22. Imperfect,21. Inainte Sa Ne Fi Nascut,16. Dance Again
442,11,21,17. One Day,2. Ten Seconds to Love,19. Limousine,5. Titi Me Pregunto,6. Lush Life,16. Dance Again,1. Ultima noapte de dragoste,11. K La Meteo,21. Inainte Sa Ne Fi Nascut
443,11,21,5. Titi Me Pregunto,17. One Day,4. Fire,11. K La Meteo,6. Lush Life,20. Caliente,2. Ten Seconds to Love,21. Inainte Sa Ne Fi Nascut,1. Ultima noapte de dragoste
444,11,23,11. K La Meteo,23. Acele,14. Young and Beautiful,3. Lav Stori,12. L'enfer,17. One Day,2. Ten Seconds to Love,21. Inainte Sa Ne Fi Nascut,8. High Hopes
445,12,21,8. High Hopes,9. The Winner Takes It All,21. Inainte Sa Ne Fi Nascut,16. Dance Again,17. One Day,14. Young and Beautiful,12. L'enfer,1. Ultima noapte de dragoste,2. Ten Seconds to Love
446,12,20,12. L'enfer,5. Titi Me Pregunto,8. High Hopes,1. Ultima noapte de dragoste,6. Lush Life,14. Young and Beautiful,4. Fire,20. Caliente,11. K La Meteo
447,15,18,10. Love in Slow Motion,5. Titi Me Pregunto,17. One Day,15. Let's Get Loud,18. Crying in the Club,6. Lush Life,12. L'enfer,1. Ultima noapte de dragoste,16. Dance Again
448,10,20,4. Fire,20. Caliente,9. The Winner Takes It All,1. Ultima noapte de dragoste,13. Bad Romance,17. One Day,10. Love in Slow Motion,6. Lush Life,16. Dance Again
449,13,22,13. Bad Romance,6. Lush Life,3. Lav Stori,5. Titi Me Pregunto,16. Dance Again,11. K La Meteo,7. Picatura de cerneala,22. Imperfect,15. Let's Get Loud
450,12,23,23. Acele,18. Crying in the Club,4. Fire,3. Lav Stori,17. One Day,12. L'enfer,2. Ten Seconds to Love,20. Caliente,11. K La Meteo
451,15,22,19. Limousine,15. Let's Get Loud,12. L'enfer,22. Imperfect,9. The Winner Takes It All,10. Love in Slow Motion,2. Ten Seconds to Love,11. K La Meteo,17. One Day
452,14,23,5. Titi Me Pregunto,20. Caliente,14. Young and Beautiful,23. Acele,19. Limousine,7. Picatura de cerneala,10. Love in Slow Motion,17. One Day,12. L'enfer
453,10,20,9. The Winner Takes It All,10. Love in Slow Motion,20. Caliente,14. Young and Beautiful,2. Ten Seconds to Love,13. Bad Romance,6. Lush Life,1. Ultima noapte de dragoste,16. Dance Again
454,9,17,5. Titi Me Pregunto,14. Young and Beautiful,9. The Winner Takes It All,1. Ultima noapte de dragoste,11. K La Meteo,2. Ten Seconds to Love,17. One Day,6. Lush Life,3. Lav Stori
455,12,23,11. K La Meteo,10. Love in Slow Motion,18. Crying in the Club,4. Fire,14. Young and Beautiful,23. Acele,12. L'enfer,6. Lush Life,17. One Day
456,6,22,11. K La Meteo,6. Lush Life,13. Bad Romance,12. L'enfer,5. Titi Me Pregunto,8. High Hopes,7. Picatura de cerneala,4. Fire,22. Imperfect
457,16,23,20. Caliente,7. Picatura de cerneala,23. Acele,9. The Winner Takes It All,21. Inainte Sa Ne Fi Nascut,22. Imperfect,15. Let's Get Loud,10. Love in Slow Motion,16. Dance Again
458,19,22,21. Inainte Sa Ne Fi Nascut,16. Dance Again,12. L'enfer,11. K La Meteo,13. Bad Romance,19. Limousine,2. Ten Seconds to Love,22. Imperfect,18. Crying in the Club
459,18,23,22. Imperfect,19. Limousine,4. Fire,15. Let's Get Loud,3. Lav Stori,18. Crying in the Club,23. Acele,6. Lush Life,12. L'enfer
460,13,20,13. Bad Romance,5. Titi Me Pregunto,3. Lav Stori,11. K La Meteo,20. Caliente,14. Young and Beautiful,12. L'enfer,10. Love in Slow Motion,18. Crying in the Club
461,14,17,3. Lav Stori,11. K La Meteo,16. Dance Again,17. One Day,10. Love in Slow Motion,8. High Hopes,9. The Winner Takes It All,14. Young and Beautiful,2. Ten Seconds to Love
462,18,23,1. Ultima noapte de dragoste,15. Let's Get Loud,21. Inainte Sa Ne Fi Nascut,12. L'enfer,23. Acele,3. Lav Stori,18. Crying in the Club,7. Picatura de cerneala,22. Imperfect
463,11,23,11. K La Meteo,23. Acele,17. One Day,8. High Hopes,15. Let's Get Loud,9. The Winner Takes It All,5. Titi Me Pregunto,16. Dance Again,4. Fire
464,11,18,10. Love in Slow Motion,2. Ten Seconds to Love,12. L'enfer,8. High Hopes,18. Crying in the Club,4. Fire,11. K La Meteo,5. Titi Me Pregunto,3. Lav Stori
465,7,22,22. Imperfect,18. Crying in the Club,12. L'enfer,5. Titi Me Pregunto,9. The Winner Takes It All,1. Ultima noapte de dragoste,7. Picatura de cerneala,6. Lush Life,4. Fire
466,15,22,16. Dance Again,18. Crying in the Club,10. Love in Slow Motion,6. Lush Life,2. Ten Seconds to Love,15. Let's Get Loud,14. Young and Beautiful,22. Imperfect,20. Caliente
467,17,23,7. Picatura de cerneala,9. The Winner Takes It All,18. Crying in the Club,12. L'enfer,17. One Day,5. Titi Me Pregunto,23. Acele,22. Imperfect,19. Limousine
468,9,21,7. Picatura de cerneala,21. Inainte Sa Ne Fi Nascut,11. K La Meteo,9. The Winner Takes It All,10. Love in Slow Motion,1. Ultima noapte de dragoste,5. Titi Me Pregunto,16. Dance Again,19. Limousine
469,14,22,14. Young and Beautiful,13. Bad Romance,4. Fire,22. Imperfect,15. Let's Get Loud,21. Inainte Sa Ne Fi Nascut,9. The Winner Takes It All,2. Ten Seconds to Love,17. One Day
470,17,23,20. Caliente,16. Dance Again,22. Imperfect,14. Young and Beautiful,17. One Day,7. Picatura de cerneala,23. Acele,10. Love in Slow Motion,2. Ten Seconds to Love
471,10,19,12. L'enfer,10. Love in Slow Motion,16. Dance Again,13. Bad Romance,2. Ten Seconds to Love,14. Young and Beautiful,1. Ultima noapte de dragoste,8. High Hopes,19. Limousine
472,9,22,20. Caliente,16. Dance Again,1. Ultima noapte de dragoste,22. Imperfect,7. Picatura de cerneala,11. K La Meteo,8. High Hopes,9. The Winner Takes It All,2. Ten Seconds to Love
473,9,23,9. The Winner Takes It All,4. Fire,7. Picatura de cerneala,10. Love in Slow Motion,6. Lush Life,23. Acele,8. High Hopes,17. One Day,21. Inainte Sa Ne Fi Nascut
474,15,22,9. The Winner Takes It All,22. Imperfect,17. One Day,15. Let's Get Loud,8. High Hopes,13. Bad Romance,20. Caliente,10. Love in Slow Motion,19. Limousine
475,8,23,8. High Hopes,3. Lav Stori,2. Ten Seconds to Love,23. Acele,13. Bad Romance,1. Ultima noapte de dragoste,19. Limousine,9. The Winner Takes It All,21. Inainte Sa Ne Fi Nascut
476,14,22,1. Ultima noapte de dragoste,13. Bad Romance,14. Young and Beautiful,22. Imperfect,16. Dance Again,4. Fire,15. Let's Get Loud,12. L'enfer,20. Caliente
477,13,21,7. Picatura de cerneala,1. Ultima noapte de dragoste,13. Bad Romance,9. The Winner Takes It All,12. L'enfer,16. Dance Again,21. Inainte Sa Ne Fi Nascut,19. Limousine,6. Lush Life
478,9,23,2. Ten Seconds to Love,12. L'enfer,3. Lav Stori,9. The Winner Takes It All,16. Dance Again,1. Ultima noapte de dragoste,8. High Hopes,23. Acele,22. Imperfect
479,15,23,15. Let's Get Loud,12. L'enfer,9. The Winner Takes It All,23. Acele,1. Ultima noapte de dragoste,10. Love in Slow Motion,17. One Day,18. Crying in the Club,20. Caliente
480,9,19,9. The Winner Takes It All,2. Ten Seconds to Love,1. Ultima noapte de dragoste,15. Let's Get Loud,13. Bad Romance,19. Limousine,17. One Day,14. Young and Beautiful,18. Crying in the Club
481,14,23,23. Acele,9. The Winner Takes It All,21. Inainte Sa Ne Fi Nascut,17. One Day,16. Dance Again,18. Crying in the Club,13. Bad Romance,14. Young and Beautiful,10. Love in Slow Motion
482,15,21,14. Young and Beautiful,10. Love in Slow Motion,16. Dance Again,21. Inainte Sa Ne Fi Nascut,9. The Winner Takes It All,20. Caliente,12. L'enfer,15. Let's Get Loud,17. One Day
483,12,22,19. Limousine,16. Dance Again,11. K La Meteo,5. Titi Me Pregunto,14. Young and Beautiful,22. Imperfect,3. Lav Stori,12. L'enfer,7. Picatura de cerneala
484,10,21,14. Young and Beautiful,11. K La Meteo,8. High Hopes,9. The Winner Takes It All,21. Inainte Sa Ne Fi Nascut,10. Love in Slow Motion,1. Ultima noapte de dragoste,17. One Day,3. Lav Stori
485,14,23,7. Picatura de cerneala,6. Lush Life,14. Young and Beautiful,18. Crying in the Club,22. Imperfect,2. Ten Seconds to Love,21. Inainte Sa Ne Fi Nascut,16. Dance Again,23. Acele
486,17,22,18. Crying in the Club,16. Dance Again,12. L'enfer,1. Ultima noapte de dragoste,7. Picatura de cerneala,22. Imperfect,14. Young and Beautiful,17. One Day,9. The Winner Takes It All
487,5,21,3. Lav Stori,5. Titi Me Pregunto,18. Crying in the Club,21. Inainte Sa Ne Fi Nascut,4. Fire,6. Lush Life,10. Love in Slow Motion,2. Ten Seconds to Love,20. Caliente
488,15,21,21. Inainte Sa Ne Fi Nascut,10. Love in Slow Motion,19. Limousine,16. Dance Again,8. High Hopes,13. Bad Romance,11. K La Meteo,15. Let's Get Loud,9. The Winner Takes It All
489,11,23,20. Caliente,9. The Winner Takes It All,18. Crying in the Club,21. Inainte Sa Ne Fi Nascut,23. Acele,13. Bad Romance,10. Love in Slow Motion,11. K La Meteo,3. Lav Stori
490,11,18,14. Young and Beautiful,3. Lav Stori,6. Lush Life,2. Ten Seconds to Love,9. The Winner Takes It All,18. Crying in the Club,5. Titi Me Pregunto,11. K La Meteo,13. Bad Romance
491,20,23,8. High Hopes,14. Young and Beautiful,23. Acele,6. Lush Life,20. Caliente,12. L'enfer,22. Imperfect,19. Limousine,3. Lav Stori
492,20,23,22. Imperfect,3. Lav Stori,9. The Winner Takes It All,21. Inainte Sa Ne Fi Nascut,1. Ultima noapte de dragoste,23. Acele,19. Limousine,20. Caliente,18. Crying in the Club
493,10,22,13. Bad Romance,12. L'enfer,20. Caliente,15. Let's Get Loud,19. Limousine,22. Imperfect,10. Love in Slow Motion,4. Fire,2. Ten Seconds to Love
494,9,23,2. Ten Seconds to Love,7. Picatura de cerneala,9. The Winner Takes It All,5. Titi Me Pregunto,16. Dance Again,23. Acele,11. K La Meteo,15. Let's Get Loud,20. Caliente
495,9,23,23. Acele,11. K La Meteo,10. Love in Slow Motion,9. The Winner Takes It All,5. Titi Me Pregunto,4. Fire,12. L'enfer,22. Imperfect,7. Picatura de cerneala
496,14,18,7. Picatura de cerneala,18. Crying in the Club,16. Dance Again,14. Young and Beautiful,2. Ten Seconds to Love,3. Lav Stori,15. Let's Get Loud,4. Fire,6. Lush Life
497,15,20,13. Bad Romance,2. Ten Seconds to Love,15. Let's Get Loud,1. Ultima noapte de dragoste,19. Limousine,12. L'enfer,20. Caliente,10. Love in Slow Motion,7. Picatura de cerneala
498,12,22,8. High Hopes,4. Fire,12. L'enfer,17. One Day,1. Ultima noapte de dragoste,10. Love in Slow Motion,2. Ten Seconds to Love,16. Dance Again,22. Imperfect
499,14,20,6. Lush Life,2. Ten Seconds to Love,14. Young and Beautiful,20. Caliente,8. High Hopes,12. L'enfer,10. Love in Slow Motion,16. Dance Again,13. Bad Romance
500,8,17,8. High Hopes,17. One Day,11. K La Meteo,6. Lush Life,13. Bad Romance,1. Ultima noapte de dragoste,5. Titi Me Pregunto,15. Let's Get Loud,9. The Winner Takes It All
