Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
438,38,54,41. Dive,51. Young and Beautiful,52. Just Give Me A Reason,38. Boyfriend,10. Love Someone,17. Felices los 4,54. Jealous,9. Grenade,"37. 10,000 Hours"
439,31,36,36. New Romantics (Taylor's Version),3. Perfect,2. All of Me,8. Mystery of Love,31. Love On Top,12. Another Love,21. Can Old Lovers Ever Just Be Friends?,18. Can't Remember to Forget You,35. Nonsense
440,24,44,30. Adore You,13. That’s So True,8. Mystery of Love,20. Fire On Fire,44. Marry You,4. Just the Way You Are,35. Nonsense,38. Boyfriend,24. Die For You
441,28,46,32. Stay,20. Fire On Fire,4. Just the Way You Are,27. Beneath Your Beautiful,26. Work Song,"37. 10,000 Hours",46. Love Me Like You Do,28. Never Let Me Go,5. A Thousand Years
442,19,47,19. Cosmic Love,9. Grenade,7. Let Her Go,17. Felices los 4,30. Adore You,42. Sugar,47. A Sky Full Of Stars,10. Love Someone,22. Heat Above
443,19,55,6. I Wanna Be Yours,19. Cosmic Love,4. Just the Way You Are,55. Paradise,48. Payphone,"37. 10,000 Hours",2. All of Me,49. Treat You Better,44. Marry You
444,15,47,28. Never Let Me Go,47. A Sky Full Of Stars,9. Grenade,16. Worldwide,21. Can Old Lovers Ever Just Be Friends?,15. I Told You Things,24. Die For You,14. PILLOWTALK,4. Just the Way You Are
445,18,42,29. Adventure Of A Lifetime,18. Can't Remember to Forget You,35. Nonsense,39. One Thing,12. Another Love,25. Skin and Bones,42. Sugar,1. Rosemary,21. Can Old Lovers Ever Just Be Friends?
446,21,51,8. Mystery of Love,33. Rolling in the Deep,51. Young and Beautiful,9. Grenade,21. Can Old Lovers Ever Just Be Friends?,18. Can't Remember to Forget You,32. Stay,26. Work Song,3. Perfect
447,28,55,45. Story of My Life,55. Paradise,54. Jealous,41. Dive,18. Can't Remember to Forget You,2. All of Me,28. Never Let Me Go,22. Heat Above,21. Can Old Lovers Ever Just Be Friends?
448,43,55,9. Grenade,43. Mirrors,16. Worldwide,28. Never Let Me Go,49. Treat You Better,55. Paradise,52. Just Give Me A Reason,3. Perfect,30. Adore You
449,20,52,20. Fire On Fire,1. Rosemary,30. Adore You,12. Another Love,22. Heat Above,50. Ordinary,2. All of Me,52. Just Give Me A Reason,7. Let Her Go
450,33,50,33. Rolling in the Deep,18. Can't Remember to Forget You,7. Let Her Go,10. Love Someone,50. Ordinary,39. One Thing,3. Perfect,43. Mirrors,29. Adventure Of A Lifetime
451,33,49,30. Adore You,28. Never Let Me Go,36. New Romantics (Taylor's Version),23. All Too Well (Taylor's Version),33. Rolling in the Deep,39. One Thing,49. Treat You Better,32. Stay,44. Marry You
452,31,44,18. Can't Remember to Forget You,43. Mirrors,31. Love On Top,44. Marry You,27. Beneath Your Beautiful,9. Grenade,34. Levitating,33. Rolling in the Deep,17. Felices los 4
453,29,49,9. Grenade,21. Can Old Lovers Ever Just Be Friends?,45. Story of My Life,49. Treat You Better,31. Love On Top,27. Beneath Your Beautiful,29. Adventure Of A Lifetime,28. Never Let Me Go,14. PILLOWTALK
454,13,47,10. Love Someone,19. Cosmic Love,"37. 10,000 Hours",13. That’s So True,7. Let Her Go,9. Grenade,21. Can Old Lovers Ever Just Be Friends?,47. A Sky Full Of Stars,42. Sugar
455,23,49,25. Skin and Bones,24. Die For You,7. Let Her Go,49. Treat You Better,27. Beneath Your Beautiful,20. Fire On Fire,14. PILLOWTALK,4. Just the Way You Are,23. All Too Well (Taylor's Version)
456,33,53,19. Cosmic Love,"37. 10,000 Hours",33. Rolling in the Deep,53. Next To Me,26. Work Song,28. Never Let Me Go,38. Boyfriend,22. Heat Above,25. Skin and Bones
457,39,53,39. One Thing,50. Ordinary,24. Die For You,"37. 10,000 Hours",27. Beneath Your Beautiful,53. Next To Me,12. Another Love,3. Perfect,40. It's Not Living (If It's Not With You)
458,35,45,33. Rolling in the Deep,45. Story of My Life,31. Love On Top,8. Mystery of Love,5. A Thousand Years,42. Sugar,35. Nonsense,13. That’s So True,34. Levitating
459,34,51,9. Grenade,36. New Romantics (Taylor's Version),17. Felices los 4,14. PILLOWTALK,51. Young and Beautiful,34. Levitating,46. Love Me Like You Do,43. Mirrors,24. Die For You
460,36,54,54. Jealous,51. Young and Beautiful,6. I Wanna Be Yours,3. Perfect,27. Beneath Your Beautiful,36. New Romantics (Taylor's Version),14. PILLOWTALK,53. Next To Me,52. Just Give Me A Reason
461,21,49,21. Can Old Lovers Ever Just Be Friends?,16. Worldwide,8. Mystery of Love,38. Boyfriend,46. Love Me Like You Do,49. Treat You Better,13. That’s So True,45. Story of My Life,15. I Told You Things
462,34,42,42. Sugar,3. Perfect,16. Worldwide,15. I Told You Things,7. Let Her Go,34. Levitating,20. Fire On Fire,35. Nonsense,17. Felices los 4
463,21,46,9. Grenade,14. PILLOWTALK,21. Can Old Lovers Ever Just Be Friends?,34. Levitating,38. Boyfriend,30. Adore You,13. That’s So True,46. Love Me Like You Do,10. Love Someone
464,44,54,22. Heat Above,54. Jealous,14. PILLOWTALK,44. Marry You,40. It's Not Living (If It's Not With You),42. Sugar,51. Young and Beautiful,43. Mirrors,45. Story of My Life
465,36,52,36. New Romantics (Taylor's Version),33. Rolling in the Deep,30. Adore You,48. Payphone,34. Levitating,50. Ordinary,16. Worldwide,52. Just Give Me A Reason,42. Sugar
466,24,52,17. Felices los 4,42. Sugar,23. All Too Well (Taylor's Version),41. Dive,15. I Told You Things,24. Die For You,52. Just Give Me A Reason,48. Payphone,5. A Thousand Years
467,30,51,19. Cosmic Love,51. Young and Beautiful,13. That’s So True,30. Adore You,31. Love On Top,9. Grenade,24. Die For You,43. Mirrors,50. Ordinary
468,25,55,25. Skin and Bones,49. Treat You Better,50. Ordinary,24. Die For You,39. One Thing,19. Cosmic Love,5. A Thousand Years,20. Fire On Fire,55. Paradise
469,47,55,20. Fire On Fire,18. Can't Remember to Forget You,48. Payphone,10. Love Someone,47. A Sky Full Of Stars,2. All of Me,55. Paradise,49. Treat You Better,34. Levitating
470,22,46,13. That’s So True,1. Rosemary,22. Heat Above,32. Stay,46. Love Me Like You Do,2. All of Me,8. Mystery of Love,"37. 10,000 Hours",11. Rewrite The Stars
471,16,54,15. I Told You Things,16. Worldwide,1. Rosemary,50. Ordinary,"37. 10,000 Hours",4. Just the Way You Are,3. Perfect,11. Rewrite The Stars,54. Jealous
472,36,55,54. Jealous,16. Worldwide,36. New Romantics (Taylor's Version),48. Payphone,55. Paradise,28. Never Let Me Go,44. Marry You,38. Boyfriend,32. Stay
473,46,51,51. Young and Beautiful,21. Can Old Lovers Ever Just Be Friends?,8. Mystery of Love,13. That’s So True,47. A Sky Full Of Stars,30. Adore You,23. All Too Well (Taylor's Version),14. PILLOWTALK,46. Love Me Like You Do
474,34,53,28. Never Let Me Go,52. Just Give Me A Reason,27. Beneath Your Beautiful,34. Levitating,22. Heat Above,53. Next To Me,1. Rosemary,36. New Romantics (Taylor's Version),41. Dive
475,46,53,16. Worldwide,46. Love Me Like You Do,21. Can Old Lovers Ever Just Be Friends?,48. Payphone,44. Marry You,43. Mirrors,28. Never Let Me Go,22. Heat Above,53. Next To Me
476,16,43,19. Cosmic Love,4. Just the Way You Are,43. Mirrors,3. Perfect,16. Worldwide,40. It's Not Living (If It's Not With You),36. New Romantics (Taylor's Version),10. Love Someone,26. Work Song
477,18,43,20. Fire On Fire,14. PILLOWTALK,10. Love Someone,3. Perfect,18. Can't Remember to Forget You,6. I Wanna Be Yours,7. Let Her Go,43. Mirrors,40. It's Not Living (If It's Not With You)
478,36,51,48. Payphone,21. Can Old Lovers Ever Just Be Friends?,26. Work Song,47. A Sky Full Of Stars,36. New Romantics (Taylor's Version),51. Young and Beautiful,16. Worldwide,32. Stay,38. Boyfriend
479,43,49,41. Dive,47. A Sky Full Of Stars,45. Story of My Life,49. Treat You Better,40. It's Not Living (If It's Not With You),23. All Too Well (Taylor's Version),38. Boyfriend,34. Levitating,43. Mirrors
480,30,52,4. Just the Way You Are,52. Just Give Me A Reason,38. Boyfriend,11. Rewrite The Stars,34. Levitating,40. It's Not Living (If It's Not With You),30. Adore You,8. Mystery of Love,10. Love Someone
481,42,55,35. Nonsense,42. Sugar,49. Treat You Better,55. Paradise,23. All Too Well (Taylor's Version),4. Just the Way You Are,33. Rolling in the Deep,29. Adventure Of A Lifetime,52. Just Give Me A Reason
482,30,38,34. Levitating,30. Adore You,23. All Too Well (Taylor's Version),20. Fire On Fire,5. A Thousand Years,38. Boyfriend,35. Nonsense,26. Work Song,19. Cosmic Love
483,26,44,20. Fire On Fire,43. Mirrors,24. Die For You,44. Marry You,36. New Romantics (Taylor's Version),26. Work Song,28. Never Let Me Go,11. Rewrite The Stars,2. All of Me
484,15,53,53. Next To Me,17. Felices los 4,50. Ordinary,1. Rosemary,3. Perfect,15. I Told You Things,38. Boyfriend,22. Heat Above,12. Another Love
485,17,43,31. Love On Top,43. Mirrors,14. PILLOWTALK,7. Let Her Go,13. That’s So True,17. Felices los 4,35. Nonsense,34. Levitating,11. Rewrite The Stars
486,49,51,38. Boyfriend,49. Treat You Better,4. Just the Way You Are,51. Young and Beautiful,42. Sugar,36. New Romantics (Taylor's Version),20. Fire On Fire,27. Beneath Your Beautiful,50. Ordinary
487,29,49,19. Cosmic Love,32. Stay,11. Rewrite The Stars,49. Treat You Better,39. One Thing,29. Adventure Of A Lifetime,33. Rolling in the Deep,30. Adore You,23. All Too Well (Taylor's Version)
488,23,47,23. All Too Well (Taylor's Version),38. Boyfriend,30. Adore You,6. I Wanna Be Yours,16. Worldwide,34. Levitating,22. Heat Above,1. Rosemary,47. A Sky Full Of Stars
489,16,49,31. Love On Top,7. Let Her Go,14. PILLOWTALK,16. Worldwide,11. Rewrite The Stars,10. Love Someone,8. Mystery of Love,49. Treat You Better,29. Adventure Of A Lifetime
490,35,55,55. Paradise,44. Marry You,36. New Romantics (Taylor's Version),2. All of Me,7. Let Her Go,53. Next To Me,35. Nonsense,1. Rosemary,26. Work Song
491,21,45,31. Love On Top,27. Beneath Your Beautiful,12. Another Love,20. Fire On Fire,45. Story of My Life,29. Adventure Of A Lifetime,18. Can't Remember to Forget You,8. Mystery of Love,21. Can Old Lovers Ever Just Be Friends?
492,24,55,14. PILLOWTALK,24. Die For You,1. Rosemary,5. A Thousand Years,2. All of Me,39. One Thing,45. Story of My Life,55. Paradise,30. Adore You
493,28,43,23. All Too Well (Taylor's Version),15. I Told You Things,28. Never Let Me Go,17. Felices los 4,41. Dive,42. Sugar,43. Mirrors,24. Die For You,11. Rewrite The Stars
494,20,55,42. Sugar,24. Die For You,28. Never Let Me Go,3. Perfect,20. Fire On Fire,11. Rewrite The Stars,18. Can't Remember to Forget You,55. Paradise,30. Adore You
495,34,55,10. Love Someone,38. Boyfriend,31. Love On Top,55. Paradise,2. All of Me,16. Worldwide,30. Adore You,9. Grenade,34. Levitating
496,43,53,53. Next To Me,6. I Wanna Be Yours,16. Worldwide,42. Sugar,23. All Too Well (Taylor's Version),46. Love Me Like You Do,5. A Thousand Years,43. Mirrors,50. Ordinary
497,16,52,49. Treat You Better,52. Just Give Me A Reason,29. Adventure Of A Lifetime,16. Worldwide,4. Just the Way You Are,14. PILLOWTALK,38. Boyfriend,24. Die For You,36. New Romantics (Taylor's Version)
498,22,51,42. Sugar,1. Rosemary,16. Worldwide,5. A Thousand Years,22. Heat Above,20. Fire On Fire,51. Young and Beautiful,41. Dive,30. Adore You
499,25,48,48. Payphone,6. I Wanna Be Yours,29. Adventure Of A Lifetime,"37. 10,000 Hours",25. Skin and Bones,23. All Too Well (Taylor's Version),35. Nonsense,4. Just the Way You Are,15. I Told You Things
500,30,54,49. Treat You Better,19. Cosmic Love,"37. 10,000 Hours",36. New Romantics (Taylor's Version),54. Jealous,11. Rewrite The Stars,30. Adore You,4. Just the Way You Are,6. I Wanna Be Yours
