Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
372,20,40,39. Cheri Cheri Lady,31. Every Breath You Take,24. Somebody To Love,40. Nothing's Gonna Change My Love for You,13. Happy Together,34. Smooth Operator,9. When a Man Loves a Woman,20. Ain't No Sunshine,19. Imagine
373,30,45,45. I Just Can't Stop Loving You,30. Just the Two of Us,27. More Than a Woman,2. Can't Help Falling in Love,18. Sweet Caroline (Live),31. Every Breath You Take,36. Purple Rain,4. Be My Baby,25. Don't Go Breaking My Heart
374,30,45,42. I Wanna Dance with Somebody,24. Somebody To Love,30. Just the Two of Us,45. I Just Can't Stop Loving You,29. Crazy Little Thing Called Love,22. Mamma Mia,9. When a Man Loves a Woman,43. (I've Had) The Time of My Life,27. More Than a Woman
375,14,45,2. Can't Help Falling in Love,28. You're the One That I Want,9. When a Man Loves a Woman,19. Imagine,24. Somebody To Love,12. What a Wonderful World,45. I Just Can't Stop Loving You,22. Mamma Mia,14. Ain't No Mountain High Enough
376,18,41,17. I Say a Little Prayer,18. Sweet Caroline (Live),6. Everybody Loves Somebody,26. Wonderful Tonight,24. Somebody To Love,33. Time After Time,3. Stand By Me,31. Every Breath You Take,41. Kiss
377,10,37,32. Total Eclipse of the Heart,11. Can't Take My Eyes Off You,37. I Just Called To Say I Love You,10. Wouldn't It Be Nice,2. Can't Help Falling in Love,1. At Last,33. Time After Time,6. Everybody Loves Somebody,30. Just the Two of Us
378,27,43,6. Everybody Loves Somebody,11. Can't Take My Eyes Off You,27. More Than a Woman,33. Time After Time,29. Crazy Little Thing Called Love,7. LOVE,43. (I've Had) The Time of My Life,10. Wouldn't It Be Nice,18. Sweet Caroline (Live)
379,32,42,10. Wouldn't It Be Nice,37. I Just Called To Say I Love You,36. Purple Rain,42. I Wanna Dance with Somebody,14. Ain't No Mountain High Enough,20. Ain't No Sunshine,32. Total Eclipse of the Heart,6. Everybody Loves Somebody,8. Unchained Melody
380,30,44,2. Can't Help Falling in Love,30. Just the Two of Us,33. Time After Time,35. Still Loving You,23. Fernando,27. More Than a Woman,44. The Way You Make Me Feel,24. Somebody To Love,14. Ain't No Mountain High Enough
381,20,44,1. At Last,20. Ain't No Sunshine,7. LOVE,44. The Way You Make Me Feel,21. Burning Love,23. Fernando,19. Imagine,35. Still Loving You,6. Everybody Loves Somebody
382,38,45,40. Nothing's Gonna Change My Love for You,43. (I've Had) The Time of My Life,28. You're the One That I Want,18. Sweet Caroline (Live),38. Take on Me,4. Be My Baby,33. Time After Time,44. The Way You Make Me Feel,45. I Just Can't Stop Loving You
383,21,44,19. Imagine,18. Sweet Caroline (Live),42. I Wanna Dance with Somebody,44. The Way You Make Me Feel,21. Burning Love,16. Dream a Little Dream of Me,3. Stand By Me,8. Unchained Melody,23. Fernando
384,38,45,32. Total Eclipse of the Heart,42. I Wanna Dance with Somebody,41. Kiss,38. Take on Me,30. Just the Two of Us,17. I Say a Little Prayer,12. What a Wonderful World,45. I Just Can't Stop Loving You,15. Hey Jude
385,15,42,28. You're the One That I Want,15. Hey Jude,6. Everybody Loves Somebody,13. Happy Together,4. Be My Baby,37. I Just Called To Say I Love You,3. Stand By Me,2. Can't Help Falling in Love,42. I Wanna Dance with Somebody
386,29,40,29. Crazy Little Thing Called Love,40. Nothing's Gonna Change My Love for You,23. Fernando,1. At Last,12. What a Wonderful World,30. Just the Two of Us,"5. Oh, Pretty Woman ",20. Ain't No Sunshine,32. Total Eclipse of the Heart
387,38,45,27. More Than a Woman,45. I Just Can't Stop Loving You,41. Kiss,38. Take on Me,37. I Just Called To Say I Love You,2. Can't Help Falling in Love,42. I Wanna Dance with Somebody,31. Every Breath You Take,39. Cheri Cheri Lady
388,13,35,22. Mamma Mia,2. Can't Help Falling in Love,24. Somebody To Love,16. Dream a Little Dream of Me,13. Happy Together,32. Total Eclipse of the Heart,35. Still Loving You,3. Stand By Me,33. Time After Time
389,25,46,16. Dream a Little Dream of Me,45. I Just Can't Stop Loving You,11. Can't Take My Eyes Off You,25. Don't Go Breaking My Heart,31. Every Breath You Take,46. Poison,20. Ain't No Sunshine,38. Take on Me,44. The Way You Make Me Feel
390,22,35,29. Crazy Little Thing Called Love,35. Still Loving You,17. I Say a Little Prayer,22. Mamma Mia,21. Burning Love,6. Everybody Loves Somebody,1. At Last,34. Smooth Operator,32. Total Eclipse of the Heart
391,19,35,20. Ain't No Sunshine,28. You're the One That I Want,15. Hey Jude,35. Still Loving You,33. Time After Time,7. LOVE,16. Dream a Little Dream of Me,23. Fernando,19. Imagine
392,22,37,4. Be My Baby,6. Everybody Loves Somebody,37. I Just Called To Say I Love You,20. Ain't No Sunshine,29. Crazy Little Thing Called Love,35. Still Loving You,22. Mamma Mia,18. Sweet Caroline (Live),14. Ain't No Mountain High Enough
393,27,38,30. Just the Two of Us,7. LOVE,34. Smooth Operator,18. Sweet Caroline (Live),12. What a Wonderful World,38. Take on Me,22. Mamma Mia,27. More Than a Woman,32. Total Eclipse of the Heart
394,16,46,16. Dream a Little Dream of Me,15. Hey Jude,6. Everybody Loves Somebody,46. Poison,22. Mamma Mia,19. Imagine,21. Burning Love,"5. Oh, Pretty Woman ",29. Crazy Little Thing Called Love
395,8,46,6. Everybody Loves Somebody,4. Be My Baby,8. Unchained Melody,30. Just the Two of Us,10. Wouldn't It Be Nice,46. Poison,25. Don't Go Breaking My Heart,7. LOVE,14. Ain't No Mountain High Enough
396,30,38,33. Time After Time,22. Mamma Mia,15. Hey Jude,30. Just the Two of Us,12. What a Wonderful World,6. Everybody Loves Somebody,35. Still Loving You,32. Total Eclipse of the Heart,38. Take on Me
397,28,36,28. You're the One That I Want,21. Burning Love,12. What a Wonderful World,15. Hey Jude,36. Purple Rain,26. Wonderful Tonight,14. Ain't No Mountain High Enough,18. Sweet Caroline (Live),31. Every Breath You Take
398,35,42,41. Kiss,38. Take on Me,36. Purple Rain,35. Still Loving You,17. I Say a Little Prayer,19. Imagine,42. I Wanna Dance with Somebody,20. Ain't No Sunshine,34. Smooth Operator
399,33,43,40. Nothing's Gonna Change My Love for You,35. Still Loving You,20. Ain't No Sunshine,28. You're the One That I Want,37. I Just Called To Say I Love You,33. Time After Time,13. Happy Together,43. (I've Had) The Time of My Life,31. Every Breath You Take
400,23,38,23. Fernando,10. Wouldn't It Be Nice,14. Ain't No Mountain High Enough,1. At Last,27. More Than a Woman,6. Everybody Loves Somebody,35. Still Loving You,16. Dream a Little Dream of Me,38. Take on Me
401,28,32,23. Fernando,31. Every Breath You Take,14. Ain't No Mountain High Enough,20. Ain't No Sunshine,11. Can't Take My Eyes Off You,32. Total Eclipse of the Heart,28. You're the One That I Want,19. Imagine,3. Stand By Me
402,30,45,30. Just the Two of Us,28. You're the One That I Want,6. Everybody Loves Somebody,25. Don't Go Breaking My Heart,11. Can't Take My Eyes Off You,38. Take on Me,36. Purple Rain,45. I Just Can't Stop Loving You,4. Be My Baby
403,7,46,41. Kiss,46. Poison,21. Burning Love,22. Mamma Mia,20. Ain't No Sunshine,18. Sweet Caroline (Live),4. Be My Baby,2. Can't Help Falling in Love,7. LOVE
404,22,44,17. I Say a Little Prayer,27. More Than a Woman,22. Mamma Mia,29. Crazy Little Thing Called Love,44. The Way You Make Me Feel,12. What a Wonderful World,18. Sweet Caroline (Live),43. (I've Had) The Time of My Life,4. Be My Baby
405,29,46,"5. Oh, Pretty Woman ",29. Crazy Little Thing Called Love,14. Ain't No Mountain High Enough,10. Wouldn't It Be Nice,20. Ain't No Sunshine,46. Poison,43. (I've Had) The Time of My Life,6. Everybody Loves Somebody,23. Fernando
406,14,33,32. Total Eclipse of the Heart,18. Sweet Caroline (Live),14. Ain't No Mountain High Enough,33. Time After Time,15. Hey Jude,12. What a Wonderful World,2. Can't Help Falling in Love,25. Don't Go Breaking My Heart,9. When a Man Loves a Woman
407,25,43,7. LOVE,12. What a Wonderful World,36. Purple Rain,28. You're the One That I Want,23. Fernando,43. (I've Had) The Time of My Life,29. Crazy Little Thing Called Love,25. Don't Go Breaking My Heart,33. Time After Time
408,16,43,29. Crazy Little Thing Called Love,"5. Oh, Pretty Woman ",43. (I've Had) The Time of My Life,42. I Wanna Dance with Somebody,13. Happy Together,28. You're the One That I Want,25. Don't Go Breaking My Heart,16. Dream a Little Dream of Me,23. Fernando
409,24,46,40. Nothing's Gonna Change My Love for You,30. Just the Two of Us,45. I Just Can't Stop Loving You,36. Purple Rain,46. Poison,35. Still Loving You,24. Somebody To Love,20. Ain't No Sunshine,1. At Last
410,21,32,31. Every Breath You Take,3. Stand By Me,28. You're the One That I Want,32. Total Eclipse of the Heart,21. Burning Love,1. At Last,23. Fernando,20. Ain't No Sunshine,19. Imagine
411,32,40,28. You're the One That I Want,35. Still Loving You,1. At Last,13. Happy Together,11. Can't Take My Eyes Off You,32. Total Eclipse of the Heart,34. Smooth Operator,20. Ain't No Sunshine,40. Nothing's Gonna Change My Love for You
412,10,36,10. Wouldn't It Be Nice,30. Just the Two of Us,31. Every Breath You Take,7. LOVE,36. Purple Rain,14. Ain't No Mountain High Enough,9. When a Man Loves a Woman,"5. Oh, Pretty Woman ",13. Happy Together
413,13,32,32. Total Eclipse of the Heart,31. Every Breath You Take,29. Crazy Little Thing Called Love,23. Fernando,26. Wonderful Tonight,3. Stand By Me,12. What a Wonderful World,10. Wouldn't It Be Nice,13. Happy Together
414,23,45,3. Stand By Me,34. Smooth Operator,8. Unchained Melody,23. Fernando,"5. Oh, Pretty Woman ",16. Dream a Little Dream of Me,45. I Just Can't Stop Loving You,38. Take on Me,28. You're the One That I Want
415,33,37,35. Still Loving You,33. Time After Time,3. Stand By Me,37. I Just Called To Say I Love You,24. Somebody To Love,25. Don't Go Breaking My Heart,1. At Last,7. LOVE,36. Purple Rain
416,27,46,44. The Way You Make Me Feel,27. More Than a Woman,16. Dream a Little Dream of Me,"5. Oh, Pretty Woman ",23. Fernando,40. Nothing's Gonna Change My Love for You,15. Hey Jude,8. Unchained Melody,46. Poison
417,37,45,24. Somebody To Love,35. Still Loving You,37. I Just Called To Say I Love You,43. (I've Had) The Time of My Life,10. Wouldn't It Be Nice,31. Every Breath You Take,12. What a Wonderful World,45. I Just Can't Stop Loving You,32. Total Eclipse of the Heart
418,23,45,7. LOVE,32. Total Eclipse of the Heart,22. Mamma Mia,19. Imagine,28. You're the One That I Want,17. I Say a Little Prayer,23. Fernando,45. I Just Can't Stop Loving You,39. Cheri Cheri Lady
419,33,44,32. Total Eclipse of the Heart,33. Time After Time,8. Unchained Melody,44. The Way You Make Me Feel,29. Crazy Little Thing Called Love,6. Everybody Loves Somebody,31. Every Breath You Take,9. When a Man Loves a Woman,35. Still Loving You
420,22,36,2. Can't Help Falling in Love,10. Wouldn't It Be Nice,22. Mamma Mia,31. Every Breath You Take,36. Purple Rain,14. Ain't No Mountain High Enough,28. You're the One That I Want,13. Happy Together,34. Smooth Operator
421,22,45,22. Mamma Mia,45. I Just Can't Stop Loving You,17. I Say a Little Prayer,11. Can't Take My Eyes Off You,39. Cheri Cheri Lady,24. Somebody To Love,10. Wouldn't It Be Nice,33. Time After Time,2. Can't Help Falling in Love
422,27,45,32. Total Eclipse of the Heart,24. Somebody To Love,37. I Just Called To Say I Love You,21. Burning Love,27. More Than a Woman,28. You're the One That I Want,45. I Just Can't Stop Loving You,18. Sweet Caroline (Live),19. Imagine
423,19,41,41. Kiss,36. Purple Rain,8. Unchained Melody,18. Sweet Caroline (Live),6. Everybody Loves Somebody,39. Cheri Cheri Lady,19. Imagine,9. When a Man Loves a Woman,2. Can't Help Falling in Love
424,20,41,14. Ain't No Mountain High Enough,16. Dream a Little Dream of Me,36. Purple Rain,35. Still Loving You,37. I Just Called To Say I Love You,41. Kiss,7. LOVE,12. What a Wonderful World,20. Ain't No Sunshine
425,17,46,30. Just the Two of Us,46. Poison,20. Ain't No Sunshine,3. Stand By Me,17. I Say a Little Prayer,8. Unchained Melody,33. Time After Time,14. Ain't No Mountain High Enough,39. Cheri Cheri Lady
426,40,45,15. Hey Jude,39. Cheri Cheri Lady,44. The Way You Make Me Feel,14. Ain't No Mountain High Enough,18. Sweet Caroline (Live),43. (I've Had) The Time of My Life,40. Nothing's Gonna Change My Love for You,45. I Just Can't Stop Loving You,16. Dream a Little Dream of Me
427,23,43,36. Purple Rain,38. Take on Me,25. Don't Go Breaking My Heart,14. Ain't No Mountain High Enough,23. Fernando,16. Dream a Little Dream of Me,11. Can't Take My Eyes Off You,3. Stand By Me,43. (I've Had) The Time of My Life
428,12,33,26. Wonderful Tonight,20. Ain't No Sunshine,33. Time After Time,15. Hey Jude,3. Stand By Me,24. Somebody To Love,12. What a Wonderful World,2. Can't Help Falling in Love,9. When a Man Loves a Woman
429,15,41,14. Ain't No Mountain High Enough,41. Kiss,29. Crazy Little Thing Called Love,15. Hey Jude,4. Be My Baby,"5. Oh, Pretty Woman ",11. Can't Take My Eyes Off You,26. Wonderful Tonight,40. Nothing's Gonna Change My Love for You
430,18,38,37. I Just Called To Say I Love You,25. Don't Go Breaking My Heart,14. Ain't No Mountain High Enough,28. You're the One That I Want,21. Burning Love,38. Take on Me,18. Sweet Caroline (Live),10. Wouldn't It Be Nice,"5. Oh, Pretty Woman "
431,22,44,17. I Say a Little Prayer,20. Ain't No Sunshine,22. Mamma Mia,28. You're the One That I Want,32. Total Eclipse of the Heart,9. When a Man Loves a Woman,44. The Way You Make Me Feel,43. (I've Had) The Time of My Life,31. Every Breath You Take
432,33,40,36. Purple Rain,39. Cheri Cheri Lady,26. Wonderful Tonight,2. Can't Help Falling in Love,18. Sweet Caroline (Live),40. Nothing's Gonna Change My Love for You,33. Time After Time,8. Unchained Melody,"5. Oh, Pretty Woman "
433,29,45,18. Sweet Caroline (Live),29. Crazy Little Thing Called Love,25. Don't Go Breaking My Heart,30. Just the Two of Us,45. I Just Can't Stop Loving You,34. Smooth Operator,10. Wouldn't It Be Nice,37. I Just Called To Say I Love You,41. Kiss
434,24,40,19. Imagine,37. I Just Called To Say I Love You,7. LOVE,31. Every Breath You Take,40. Nothing's Gonna Change My Love for You,24. Somebody To Love,27. More Than a Woman,28. You're the One That I Want,17. I Say a Little Prayer
435,26,46,1. At Last,37. I Just Called To Say I Love You,28. You're the One That I Want,3. Stand By Me,46. Poison,17. I Say a Little Prayer,26. Wonderful Tonight,15. Hey Jude,22. Mamma Mia
436,11,34,34. Smooth Operator,10. Wouldn't It Be Nice,20. Ain't No Sunshine,11. Can't Take My Eyes Off You,7. LOVE,8. Unchained Melody,24. Somebody To Love,28. You're the One That I Want,29. Crazy Little Thing Called Love
437,11,42,8. Unchained Melody,27. More Than a Woman,11. Can't Take My Eyes Off You,2. Can't Help Falling in Love,19. Imagine,3. Stand By Me,38. Take on Me,42. I Wanna Dance with Somebody,9. When a Man Loves a Woman
438,23,46,23. Fernando,"5. Oh, Pretty Woman ",19. Imagine,46. Poison,27. More Than a Woman,15. Hey Jude,8. Unchained Melody,43. (I've Had) The Time of My Life,42. I Wanna Dance with Somebody
439,35,45,35. Still Loving You,41. Kiss,32. Total Eclipse of the Heart,20. Ain't No Sunshine,37. I Just Called To Say I Love You,45. I Just Can't Stop Loving You,2. Can't Help Falling in Love,11. Can't Take My Eyes Off You,43. (I've Had) The Time of My Life
440,23,34,19. Imagine,34. Smooth Operator,2. Can't Help Falling in Love,11. Can't Take My Eyes Off You,30. Just the Two of Us,22. Mamma Mia,31. Every Breath You Take,14. Ain't No Mountain High Enough,23. Fernando
441,20,46,2. Can't Help Falling in Love,44. The Way You Make Me Feel,39. Cheri Cheri Lady,"5. Oh, Pretty Woman ",46. Poison,38. Take on Me,20. Ain't No Sunshine,45. I Just Can't Stop Loving You,40. Nothing's Gonna Change My Love for You
442,23,33,3. Stand By Me,28. You're the One That I Want,6. Everybody Loves Somebody,9. When a Man Loves a Woman,17. I Say a Little Prayer,33. Time After Time,23. Fernando,26. Wonderful Tonight,25. Don't Go Breaking My Heart
443,23,45,2. Can't Help Falling in Love,45. I Just Can't Stop Loving You,33. Time After Time,13. Happy Together,9. When a Man Loves a Woman,24. Somebody To Love,23. Fernando,11. Can't Take My Eyes Off You,19. Imagine
444,23,46,28. You're the One That I Want,12. What a Wonderful World,46. Poison,10. Wouldn't It Be Nice,23. Fernando,16. Dream a Little Dream of Me,44. The Way You Make Me Feel,41. Kiss,36. Purple Rain
445,16,35,30. Just the Two of Us,29. Crazy Little Thing Called Love,16. Dream a Little Dream of Me,7. LOVE,25. Don't Go Breaking My Heart,"5. Oh, Pretty Woman ",24. Somebody To Love,35. Still Loving You,6. Everybody Loves Somebody
446,29,46,29. Crazy Little Thing Called Love,25. Don't Go Breaking My Heart,24. Somebody To Love,38. Take on Me,46. Poison,36. Purple Rain,26. Wonderful Tonight,32. Total Eclipse of the Heart,33. Time After Time
447,18,44,1. At Last,7. LOVE,38. Take on Me,18. Sweet Caroline (Live),17. I Say a Little Prayer,44. The Way You Make Me Feel,10. Wouldn't It Be Nice,24. Somebody To Love,28. You're the One That I Want
448,32,46,32. Total Eclipse of the Heart,3. Stand By Me,6. Everybody Loves Somebody,45. I Just Can't Stop Loving You,43. (I've Had) The Time of My Life,46. Poison,12. What a Wonderful World,37. I Just Called To Say I Love You,39. Cheri Cheri Lady
449,34,46,14. Ain't No Mountain High Enough,46. Poison,17. I Say a Little Prayer,34. Smooth Operator,31. Every Breath You Take,44. The Way You Make Me Feel,16. Dream a Little Dream of Me,18. Sweet Caroline (Live),35. Still Loving You
450,22,39,35. Still Loving You,13. Happy Together,39. Cheri Cheri Lady,10. Wouldn't It Be Nice,22. Mamma Mia,27. More Than a Woman,28. You're the One That I Want,3. Stand By Me,29. Crazy Little Thing Called Love
451,28,45,37. I Just Called To Say I Love You,13. Happy Together,38. Take on Me,19. Imagine,28. You're the One That I Want,3. Stand By Me,27. More Than a Woman,45. I Just Can't Stop Loving You,39. Cheri Cheri Lady
452,25,45,23. Fernando,13. Happy Together,43. (I've Had) The Time of My Life,25. Don't Go Breaking My Heart,32. Total Eclipse of the Heart,37. I Just Called To Say I Love You,18. Sweet Caroline (Live),45. I Just Can't Stop Loving You,14. Ain't No Mountain High Enough
453,40,46,40. Nothing's Gonna Change My Love for You,20. Ain't No Sunshine,10. Wouldn't It Be Nice,30. Just the Two of Us,46. Poison,45. I Just Can't Stop Loving You,41. Kiss,8. Unchained Melody,43. (I've Had) The Time of My Life
454,10,44,"5. Oh, Pretty Woman ",17. I Say a Little Prayer,40. Nothing's Gonna Change My Love for You,10. Wouldn't It Be Nice,1. At Last,8. Unchained Melody,31. Every Breath You Take,32. Total Eclipse of the Heart,44. The Way You Make Me Feel
455,30,46,41. Kiss,1. At Last,42. I Wanna Dance with Somebody,43. (I've Had) The Time of My Life,30. Just the Two of Us,20. Ain't No Sunshine,37. I Just Called To Say I Love You,11. Can't Take My Eyes Off You,46. Poison
456,25,42,25. Don't Go Breaking My Heart,26. Wonderful Tonight,32. Total Eclipse of the Heart,6. Everybody Loves Somebody,21. Burning Love,33. Time After Time,12. What a Wonderful World,3. Stand By Me,42. I Wanna Dance with Somebody
457,27,36,36. Purple Rain,13. Happy Together,33. Time After Time,26. Wonderful Tonight,27. More Than a Woman,19. Imagine,30. Just the Two of Us,9. When a Man Loves a Woman,11. Can't Take My Eyes Off You
458,29,43,15. Hey Jude,10. Wouldn't It Be Nice,29. Crazy Little Thing Called Love,34. Smooth Operator,41. Kiss,14. Ain't No Mountain High Enough,43. (I've Had) The Time of My Life,30. Just the Two of Us,7. LOVE
459,17,46,15. Hey Jude,41. Kiss,43. (I've Had) The Time of My Life,46. Poison,35. Still Loving You,32. Total Eclipse of the Heart,14. Ain't No Mountain High Enough,17. I Say a Little Prayer,2. Can't Help Falling in Love
460,29,37,37. I Just Called To Say I Love You,2. Can't Help Falling in Love,27. More Than a Woman,35. Still Loving You,23. Fernando,33. Time After Time,8. Unchained Melody,29. Crazy Little Thing Called Love,20. Ain't No Sunshine
461,19,43,13. Happy Together,31. Every Breath You Take,43. (I've Had) The Time of My Life,9. When a Man Loves a Woman,8. Unchained Melody,32. Total Eclipse of the Heart,19. Imagine,"5. Oh, Pretty Woman ",16. Dream a Little Dream of Me
462,26,40,30. Just the Two of Us,27. More Than a Woman,9. When a Man Loves a Woman,8. Unchained Melody,26. Wonderful Tonight,20. Ain't No Sunshine,6. Everybody Loves Somebody,37. I Just Called To Say I Love You,40. Nothing's Gonna Change My Love for You
463,22,45,13. Happy Together,22. Mamma Mia,21. Burning Love,34. Smooth Operator,2. Can't Help Falling in Love,43. (I've Had) The Time of My Life,8. Unchained Melody,20. Ain't No Sunshine,45. I Just Can't Stop Loving You
464,27,44,19. Imagine,4. Be My Baby,44. The Way You Make Me Feel,41. Kiss,32. Total Eclipse of the Heart,1. At Last,27. More Than a Woman,2. Can't Help Falling in Love,"5. Oh, Pretty Woman "
465,28,38,19. Imagine,28. You're the One That I Want,1. At Last,36. Purple Rain,38. Take on Me,8. Unchained Melody,27. More Than a Woman,18. Sweet Caroline (Live),37. I Just Called To Say I Love You
466,27,46,46. Poison,16. Dream a Little Dream of Me,29. Crazy Little Thing Called Love,26. Wonderful Tonight,1. At Last,44. The Way You Make Me Feel,24. Somebody To Love,27. More Than a Woman,45. I Just Can't Stop Loving You
467,28,41,19. Imagine,8. Unchained Melody,28. You're the One That I Want,41. Kiss,34. Smooth Operator,25. Don't Go Breaking My Heart,12. What a Wonderful World,32. Total Eclipse of the Heart,10. Wouldn't It Be Nice
468,25,46,46. Poison,42. I Wanna Dance with Somebody,25. Don't Go Breaking My Heart,34. Smooth Operator,30. Just the Two of Us,3. Stand By Me,38. Take on Me,11. Can't Take My Eyes Off You,"5. Oh, Pretty Woman "
469,23,38,38. Take on Me,36. Purple Rain,32. Total Eclipse of the Heart,16. Dream a Little Dream of Me,27. More Than a Woman,24. Somebody To Love,13. Happy Together,23. Fernando,14. Ain't No Mountain High Enough
470,23,42,38. Take on Me,8. Unchained Melody,6. Everybody Loves Somebody,29. Crazy Little Thing Called Love,42. I Wanna Dance with Somebody,22. Mamma Mia,14. Ain't No Mountain High Enough,3. Stand By Me,23. Fernando
471,16,45,10. Wouldn't It Be Nice,45. I Just Can't Stop Loving You,42. I Wanna Dance with Somebody,16. Dream a Little Dream of Me,"5. Oh, Pretty Woman ",3. Stand By Me,15. Hey Jude,21. Burning Love,44. The Way You Make Me Feel
472,30,43,15. Hey Jude,41. Kiss,43. (I've Had) The Time of My Life,22. Mamma Mia,32. Total Eclipse of the Heart,20. Ain't No Sunshine,30. Just the Two of Us,38. Take on Me,25. Don't Go Breaking My Heart
473,31,44,25. Don't Go Breaking My Heart,"5. Oh, Pretty Woman ",40. Nothing's Gonna Change My Love for You,31. Every Breath You Take,20. Ain't No Sunshine,8. Unchained Melody,15. Hey Jude,44. The Way You Make Me Feel,10. Wouldn't It Be Nice
474,20,34,17. I Say a Little Prayer,2. Can't Help Falling in Love,20. Ain't No Sunshine,28. You're the One That I Want,34. Smooth Operator,16. Dream a Little Dream of Me,31. Every Breath You Take,23. Fernando,10. Wouldn't It Be Nice
475,30,41,33. Time After Time,30. Just the Two of Us,35. Still Loving You,41. Kiss,18. Sweet Caroline (Live),"5. Oh, Pretty Woman ",38. Take on Me,6. Everybody Loves Somebody,39. Cheri Cheri Lady
476,14,44,14. Ain't No Mountain High Enough,2. Can't Help Falling in Love,10. Wouldn't It Be Nice,44. The Way You Make Me Feel,30. Just the Two of Us,18. Sweet Caroline (Live),8. Unchained Melody,23. Fernando,33. Time After Time
477,20,46,3. Stand By Me,34. Smooth Operator,30. Just the Two of Us,36. Purple Rain,46. Poison,12. What a Wonderful World,13. Happy Together,1. At Last,20. Ain't No Sunshine
478,31,45,31. Every Breath You Take,15. Hey Jude,28. You're the One That I Want,37. I Just Called To Say I Love You,30. Just the Two of Us,1. At Last,16. Dream a Little Dream of Me,45. I Just Can't Stop Loving You,41. Kiss
479,22,38,38. Take on Me,6. Everybody Loves Somebody,25. Don't Go Breaking My Heart,22. Mamma Mia,4. Be My Baby,20. Ain't No Sunshine,30. Just the Two of Us,33. Time After Time,9. When a Man Loves a Woman
480,37,44,44. The Way You Make Me Feel,12. What a Wonderful World,30. Just the Two of Us,40. Nothing's Gonna Change My Love for You,37. I Just Called To Say I Love You,35. Still Loving You,33. Time After Time,34. Smooth Operator,39. Cheri Cheri Lady
481,29,41,13. Happy Together,7. LOVE,41. Kiss,38. Take on Me,35. Still Loving You,30. Just the Two of Us,21. Burning Love,29. Crazy Little Thing Called Love,15. Hey Jude
482,30,37,30. Just the Two of Us,13. Happy Together,23. Fernando,4. Be My Baby,35. Still Loving You,15. Hey Jude,8. Unchained Melody,37. I Just Called To Say I Love You,32. Total Eclipse of the Heart
483,14,44,23. Fernando,44. The Way You Make Me Feel,17. I Say a Little Prayer,7. LOVE,14. Ain't No Mountain High Enough,4. Be My Baby,25. Don't Go Breaking My Heart,31. Every Breath You Take,11. Can't Take My Eyes Off You
484,31,41,31. Every Breath You Take,18. Sweet Caroline (Live),8. Unchained Melody,38. Take on Me,41. Kiss,14. Ain't No Mountain High Enough,24. Somebody To Love,2. Can't Help Falling in Love,34. Smooth Operator
485,36,45,15. Hey Jude,44. The Way You Make Me Feel,19. Imagine,45. I Just Can't Stop Loving You,3. Stand By Me,36. Purple Rain,33. Time After Time,42. I Wanna Dance with Somebody,27. More Than a Woman
486,27,46,4. Be My Baby,45. I Just Can't Stop Loving You,7. LOVE,46. Poison,44. The Way You Make Me Feel,27. More Than a Woman,42. I Wanna Dance with Somebody,8. Unchained Melody,21. Burning Love
487,28,40,21. Burning Love,19. Imagine,28. You're the One That I Want,15. Hey Jude,31. Every Breath You Take,12. What a Wonderful World,40. Nothing's Gonna Change My Love for You,18. Sweet Caroline (Live),6. Everybody Loves Somebody
488,25,32,6. Everybody Loves Somebody,18. Sweet Caroline (Live),25. Don't Go Breaking My Heart,9. When a Man Loves a Woman,32. Total Eclipse of the Heart,17. I Say a Little Prayer,31. Every Breath You Take,14. Ain't No Mountain High Enough,30. Just the Two of Us
489,16,45,37. I Just Called To Say I Love You,25. Don't Go Breaking My Heart,41. Kiss,33. Time After Time,36. Purple Rain,45. I Just Can't Stop Loving You,10. Wouldn't It Be Nice,9. When a Man Loves a Woman,16. Dream a Little Dream of Me
490,25,43,16. Dream a Little Dream of Me,20. Ain't No Sunshine,31. Every Breath You Take,40. Nothing's Gonna Change My Love for You,17. I Say a Little Prayer,43. (I've Had) The Time of My Life,8. Unchained Melody,25. Don't Go Breaking My Heart,30. Just the Two of Us
491,23,40,14. Ain't No Mountain High Enough,23. Fernando,9. When a Man Loves a Woman,36. Purple Rain,2. Can't Help Falling in Love,10. Wouldn't It Be Nice,19. Imagine,40. Nothing's Gonna Change My Love for You,38. Take on Me
492,21,44,21. Burning Love,20. Ain't No Sunshine,12. What a Wonderful World,1. At Last,44. The Way You Make Me Feel,34. Smooth Operator,22. Mamma Mia,37. I Just Called To Say I Love You,39. Cheri Cheri Lady
493,27,42,12. What a Wonderful World,8. Unchained Melody,40. Nothing's Gonna Change My Love for You,42. I Wanna Dance with Somebody,36. Purple Rain,25. Don't Go Breaking My Heart,11. Can't Take My Eyes Off You,21. Burning Love,27. More Than a Woman
494,10,46,7. LOVE,15. Hey Jude,42. I Wanna Dance with Somebody,10. Wouldn't It Be Nice,46. Poison,35. Still Loving You,8. Unchained Melody,40. Nothing's Gonna Change My Love for You,20. Ain't No Sunshine
